id_cliente,ano_nascimento,nivel_educacao,estado_civil,criancas_ate_dez_anos,criancas_mais_dez_anos,data_entrada,resposta_campanha,renda_anual,idade,ultima_transancao,total_vinho,total_frutas,total_carnes,total_peixes,total_doces,total_outros,total_compras,data_transacao,lugar_transacao,,frequencia
2002,1958,Grado o superior,Divorciado,0,0,2021-05-20,0,71964,66,23/7/2022,587,51,932,180,34,86,1870,44336,en línea,,10
3657,1986,Grado o superior,Soltero,1,0,2021-02-14,0,39146,38,15/10/2022,94,1,33,13,12,12,165,44241,en línea,,8
500,1977,Grado o superior,Unión de hecho,0,0,2021-08-06,1,96876,47,7/8/2022,908,43,735,40,194,21,1941,44414,en línea,,16
1951,1981,Secundaria,Casado,0,0,2021-01-27,0,34445,43,14/10/2022,228,122,122,208,129,30,839,44223,en línea,,19
3262,1958,Grado o superior,Soltero,0,0,2020-08-07,1,68281,66,9/6/2022,995,112,417,42,48,41,1655,44050,en línea,,15
4102,1975,Secundaria,Casado,1,1,2021-03-29,0,37284,49,16/12/2021,11,1,2,2,1,6,23,44284,tienda,,3
7042,1983,Grado o superior,Casado,0,0,2021-03-01,1,36790,41,26/5/2022,3,3,14,15,21,10,66,44256,en línea,,4
10598,1967,Grado o superior,Unión de hecho,1,1,2021-04-15,0,27943,57,3/1/2022,12,1,16,4,1,3,37,44301,en línea,,5
255,1951,Grado o superior,Divorciado,1,1,2022-03-30,0,22263,73,6/9/2022,17,0,2,0,0,2,21,44650,en línea,,4
2375,1972,Grado o superior,Unión de hecho,1,2,2020-09-25,0,30261,52,25/9/2022,8,0,5,0,3,6,22,44099,tienda,,3
9829,1978,Grado o superior,Unión de hecho,1,0,2022-02-12,0,28587,46,25/8/2022,22,4,17,12,10,13,78,44604,en línea,,6
6214,1982,Posgrado,Casado,1,0,2021-04-05,0,43815,42,13/7/2022,14,10,29,4,7,15,79,44291,en línea,,5
4954,1956,Grado o superior,Casado,1,1,2022-01-21,0,48195,68,22/12/2022,106,27,68,52,7,5,265,44582,en línea,,9
7861,1952,Posgrado,Casado,0,1,2022-02-05,0,77027,72,30/11/2022,820,57,242,45,0,11,1175,44597,en línea,,14
4837,1965,Posgrado,Casado,0,1,2021-02-16,0,71322,59,4/10/2022,753,43,226,69,10,204,1305,44243,en línea,,21
9423,1979,Posgrado,Casado,1,0,2022-02-23,0,32765,45,16/10/2022,13,3,17,7,3,3,46,44615,en línea,,6
4198,1965,Grado o superior,Unión de hecho,1,1,2021-03-12,0,29672,59,20/7/2021,9,1,3,0,4,8,25,44267,tienda,,3
153,1953,Grado o superior,Divorciado,0,0,2021-10-17,0,23272,71,13/4/2022,19,3,6,4,2,12,46,44486,en línea,,4
9323,1949,Posgrado,Unión de hecho,0,1,2020-09-07,1,49912,75,10/1/2022,520,8,223,32,49,42,874,44081,en línea,,17
10001,1985,Secundaria,Unión de hecho,1,0,2020-08-01,0,7500,39,13/8/2022,5,17,17,13,14,34,100,44044,en línea,,5
3945,1947,Posgrado,Viuda/Viudo,0,1,2021-03-10,1,68117,77,6/5/2022,618,44,215,0,17,36,930,44265,en línea,,15
3799,1955,Grado o superior,Casado,0,1,2021-11-26,0,67225,69,25/12/2022,315,35,322,46,7,143,868,44526,en línea,,18
8625,1976,Grado o superior,Casado,1,0,2021-11-12,0,17649,48,10/12/2022,15,1,23,0,5,1,45,44512,en línea,,6
3491,1975,Grado o superior,Unión de hecho,0,1,2021-04-29,0,55914,49,23/10/2022,384,60,364,119,101,232,1260,44315,en línea,,19
983,1984,Grado o superior,Casado,1,0,2021-09-28,0,40059,40,31/10/2022,110,29,92,28,10,145,414,44467,en línea,,9
9119,1950,Grado o superior,Unión de hecho,0,1,2021-12-05,0,60905,74,28/12/2022,208,17,76,36,17,38,392,44535,en línea,,10
4786,1977,Grado o superior,Casado,1,1,2020-10-04,0,75330,47,30/7/2022,555,82,257,93,61,61,1109,44108,en línea,,22
5872,1951,Grado o superior,Soltero,0,1,2021-06-01,0,60689,73,9/9/2022,240,90,216,63,6,24,639,44348,en línea,,14
6568,1984,Grado o superior,Casado,1,0,2021-03-28,0,38680,40,8/9/2021,11,0,36,15,5,12,79,44283,en línea,,5
5628,1982,Grado o superior,Unión de hecho,0,0,2021-02-08,0,61416,42,3/11/2022,848,154,323,201,61,78,1665,44235,en línea,,20
5631,1991,Grado o superior,Soltero,0,0,2021-05-02,0,49767,33,15/7/2022,202,47,197,55,42,149,692,44318,en línea,,13
4974,1970,Grado o superior,Soltero,1,2,2020-09-25,0,83273,54,5/8/2022,433,89,650,16,102,102,1392,44099,en línea,,13
8416,1981,Grado o superior,Casado,1,0,2021-11-29,0,29009,43,23/9/2022,6,6,15,10,5,2,44,44529,en línea,,5
5454,1979,Posgrado,Casado,1,0,2021-12-01,0,45057,45,25/10/2022,37,0,7,3,0,3,50,44531,en línea,,5
4095,1971,Grado o superior,Casado,1,0,2020-09-11,0,37150,53,30/10/2021,167,37,64,49,34,116,467,44085,en línea,,10
5474,1970,Grado o superior,Soltero,1,0,2021-11-30,0,43020,54,6/12/2022,45,7,99,4,25,43,223,44530,en línea,,8
4268,1959,Grado o superior,Casado,0,1,2022-06-09,0,53154,65,18/12/2022,129,0,21,0,1,7,158,44721,en línea,,7
10701,1973,Grado o superior,Casado,0,0,2021-09-11,0,65308,51,5/8/2022,713,0,264,120,80,34,1211,44450,en línea,,19
3507,1970,Grado o superior,Soltero,1,0,2020-08-17,1,76467,54,24/12/2021,676,161,426,210,44,58,1575,44060,en línea,,7
2079,1947,Secundaria,Casado,0,0,2021-12-27,0,81044,77,20/12/2022,450,26,535,73,98,26,1208,44557,en línea,,15
626,1951,Grado o superior,Casado,1,1,2021-03-09,0,32871,73,22/5/2022,22,2,12,0,2,5,43,44264,en línea,,4
4426,1975,Grado o superior,Soltero,1,1,2021-09-22,0,55801,49,3/9/2022,367,4,51,6,4,95,527,44461,en línea,,13
2591,1959,Grado o superior,Viuda/Viudo,0,1,2022-06-22,0,76320,65,30/12/2022,526,35,214,69,53,35,932,44734,en línea,,10
10509,1955,Posgrado,Soltero,1,1,2022-06-02,0,36927,69,19/12/2022,51,0,16,0,0,4,71,44714,en línea,,6
6382,1953,Grado o superior,Unión de hecho,1,1,2022-06-26,0,48794,71,18/9/2022,25,0,11,3,0,15,54,44738,en línea,,4
6673,1965,Grado o superior,Soltero,0,0,2021-03-19,0,23478,59,5/9/2022,28,6,27,12,17,39,129,44274,en línea,,6
7441,1973,Grado o superior,Divorciado,1,0,2020-10-06,0,71128,51,7/7/2022,958,159,447,20,0,31,1615,44110,en línea,,14
1071,1976,Posgrado,Divorciado,0,1,2021-07-21,0,70179,48,13/6/2022,532,88,168,69,44,133,1034,44398,en línea,,20
10061,1950,Grado o superior,Casado,0,1,2021-01-05,0,59462,74,28/6/2022,724,17,143,0,8,196,1088,44201,en línea,,21
7187,1969,Posgrado,Unión de hecho,1,1,2021-05-18,0,52247,55,28/8/2022,375,42,48,94,66,96,721,44334,en línea,,8
8775,1969,Grado o superior,Unión de hecho,1,0,2021-12-27,0,38361,55,30/12/2022,39,0,56,20,8,14,137,44557,en línea,,6
1612,1981,Posgrado,Soltero,1,0,2021-05-31,0,52247,43,8/5/2022,23,0,15,0,2,7,47,44347,en línea,,6
2345,1982,Posgrado,Unión de hecho,0,0,2021-10-25,0,70038,42,15/8/2022,587,54,348,71,54,130,1244,44494,en línea,,12
322,1978,Grado o superior,Unión de hecho,1,1,2021-01-12,0,42554,46,31/10/2021,29,1,11,0,0,0,41,44208,en línea,,5
10897,1974,Grado o superior,Casado,0,1,2020-08-12,0,67445,50,15/7/2022,757,80,217,29,80,11,1174,44055,en línea,,21
123,1951,Grado o superior,Viuda/Viudo,0,1,2021-01-06,0,67046,73,15/1/2022,544,35,133,23,151,107,993,44202,en línea,,8
6103,1948,Grado o superior,Casado,0,0,2021-09-06,0,42192,76,25/4/2022,40,15,15,17,6,7,100,44445,en línea,,5
7899,1952,Posgrado,Casado,0,1,2020-10-29,0,77610,72,26/12/2021,1245,33,332,21,33,16,1680,44133,en línea,,8
10500,1984,Grado o superior,Casado,1,0,2022-04-05,0,31761,40,23/9/2022,19,1,20,16,14,28,98,44656,en línea,,7
1655,1979,Grado o superior,Unión de hecho,1,0,2021-10-19,0,34350,45,23/3/2022,16,3,15,2,1,11,48,44488,en línea,,4
2406,1949,Grado o superior,Unión de hecho,0,1,2021-08-05,0,54591,75,9/10/2022,376,4,94,12,9,24,519,44413,en línea,,14
2712,1956,Grado o superior,Casado,0,1,2021-12-25,0,71866,68,26/12/2022,184,178,178,103,39,33,715,44555,en línea,,16
5517,1969,Grado o superior,Casado,1,0,2021-09-15,0,25293,55,14/6/2022,15,0,11,0,2,9,37,44454,en línea,,3
10643,1987,Posgrado,Soltero,0,0,2021-01-10,1,42000,37,5/2/2022,124,83,267,85,59,35,653,44206,en línea,,16
2254,1983,Grado o superior,Casado,0,0,2021-07-07,0,69520,41,15/6/2022,627,120,414,121,80,93,1455,44384,en línea,,14
10281,1970,Grado o superior,Divorciado,1,0,2022-02-07,1,64713,54,8/11/2022,180,60,241,13,54,54,602,44599,en línea,,12
6958,1977,Posgrado,Casado,1,0,2021-07-05,0,27889,47,15/5/2022,14,0,4,0,0,8,26,44382,en línea,,3
954,1960,Secundaria,Viuda/Viudo,0,0,2022-03-27,0,22123,64,8/12/2022,3,3,24,34,7,31,102,44647,en línea,,5
5079,1971,Grado o superior,Casado,1,1,2021-03-03,0,52247,53,25/6/2022,71,1,16,0,0,9,97,44258,en línea,,5
10339,1954,Posgrado,Unión de hecho,0,1,2021-06-23,0,52247,70,3/9/2022,161,0,22,0,0,24,207,44370,en línea,,8
4643,1973,Grado o superior,Casado,1,0,2020-08-26,0,27803,51,20/1/2022,8,26,46,38,9,49,176,44069,en línea,,7
3117,1955,Grado o superior,Soltero,0,1,2021-10-18,0,52247,69,22/9/2022,264,0,21,12,6,147,450,44487,en línea,,11
6497,1960,Grado o superior,Casado,0,1,2020-11-07,0,51651,64,7/11/2022,293,6,23,13,6,92,433,44142,en línea,,11
5396,1988,Grado o superior,Casado,0,0,2021-01-13,0,68487,36,18/9/2022,758,12,385,33,89,89,1366,44209,en línea,,22
5250,1943,Posgrado,Viuda/Viudo,0,0,2021-10-30,1,52247,81,12/8/2022,532,126,490,164,126,126,1564,44499,en línea,,16
1052,1969,Grado o superior,Casado,0,1,2021-02-16,0,56796,55,14/9/2022,656,38,161,62,47,37,1001,44243,en línea,,15
2802,1992,Secundaria,Casado,0,0,2020-12-15,0,87000,32,8/4/2022,196,25,607,67,17,49,961,44180,en línea,,11
6343,1959,Grado o superior,Casado,0,1,2022-03-31,0,79823,65,14/12/2022,835,73,380,114,73,43,1518,44651,en línea,,13
6507,1980,Grado o superior,Soltero,1,0,2021-10-04,0,30828,44,23/4/2022,16,11,15,2,0,12,56,44473,en línea,,5
7901,1971,Posgrado,Casado,0,1,2021-11-06,0,34109,53,31/8/2022,9,1,5,2,1,4,22,44506,tienda,,3
4865,1974,Posgrado,Divorciado,1,1,2021-08-31,1,53367,50,9/10/2022,229,7,140,10,3,11,400,44439,en línea,,13
2686,1969,Secundaria,Unión de hecho,0,0,2021-10-21,0,22390,55,21/2/2022,0,1,4,15,1,5,26,44490,en línea,,3
3107,1976,Grado o superior,Unión de hecho,0,1,2022-05-02,0,71322,48,23/11/2022,121,24,124,24,15,42,350,44683,en línea,,11
7734,1993,Grado o superior,Otros,0,0,2020-12-19,1,79244,31,22/10/2022,471,102,125,212,61,245,1216,44184,en línea,,11
1146,1949,Posgrado,Unión de hecho,0,1,2020-09-07,1,49912,75,7/8/2022,520,8,223,32,49,42,874,44081,en línea,,17
11031,1950,Posgrado,Casado,1,1,2021-05-21,0,48699,74,16/7/2021,26,1,10,2,0,1,40,44337,en línea,,4
7428,1975,Grado o superior,Unión de hecho,0,0,2021-09-30,0,80144,49,27/10/2022,240,132,445,250,192,108,1367,44469,en línea,,11
975,1956,Grado o superior,Soltero,1,1,2021-05-28,0,54252,68,28/4/2022,178,4,26,8,4,44,264,44344,en línea,,9
1103,1976,Posgrado,Casado,1,0,2020-09-29,1,81929,48,31/10/2021,1486,55,278,49,0,185,2053,44103,en línea,,14
3422,1975,Grado o superior,Casado,0,1,2020-11-29,0,76068,49,15/11/2021,1115,12,128,33,12,76,1376,44164,en línea,,6
1055,1976,Posgrado,Casado,1,1,2022-03-20,0,53204,48,6/12/2022,29,0,8,2,0,6,45,44640,en línea,,4
6544,1949,Posgrado,Unión de hecho,0,1,2022-05-22,0,67911,75,21/12/2022,529,0,356,63,28,0,976,44703,en línea,,17
1241,1984,Secundaria,Casado,1,0,2020-09-17,1,14796,40,14/4/2021,13,3,8,7,4,16,51,44091,en línea,,4
2909,1974,Posgrado,Casado,0,1,2022-02-19,0,78128,50,5/12/2022,934,24,230,16,24,36,1264,44611,en línea,,14
5802,1972,Secundaria,Casado,0,0,2021-02-28,0,14188,52,6/12/2022,2,7,11,16,12,27,75,44255,en línea,,6
1407,1986,Secundaria,Casado,1,0,2020-10-29,0,20425,38,21/8/2021,4,12,5,3,16,17,57,44133,en línea,,5
6183,1962,Posgrado,Casado,0,1,2021-06-10,0,58646,62,23/10/2022,62,1,44,6,5,22,140,44357,en línea,,6
340,1970,Grado o superior,Divorciado,0,1,2020-12-15,1,72967,54,28/1/2022,158,35,179,0,0,125,497,44180,en línea,,15
5991,1949,Posgrado,Casado,0,1,2021-06-08,0,48150,75,13/8/2022,173,2,39,3,2,47,266,44355,en línea,,9
3104,1961,Grado o superior,Soltero,0,0,2020-09-17,1,82332,63,15/5/2022,830,59,968,51,79,19,2006,44091,en línea,,17
9729,1955,Grado o superior,Viuda/Viudo,1,1,2021-06-02,0,58275,69,21/4/2022,189,10,253,56,43,64,615,44349,en línea,,15
1008,1981,Posgrado,Unión de hecho,0,0,2020-12-21,0,44953,43,29/11/2022,728,17,133,11,8,124,1021,44186,en línea,,20
11091,1953,Grado o superior,Unión de hecho,1,1,2022-05-16,0,34587,71,20/12/2022,7,2,9,2,0,2,22,44697,en línea,,4
3969,1974,Posgrado,Unión de hecho,0,1,2021-11-01,0,43018,50,31/3/2022,35,4,17,7,6,64,133,44501,en línea,,4
1916,1954,Posgrado,Casado,0,1,2021-07-24,0,45736,70,23/9/2022,188,3,180,20,3,43,437,44401,en línea,,13
9907,1969,Posgrado,Unión de hecho,0,1,2021-12-04,0,66476,55,25/12/2022,742,28,152,25,9,57,1013,44534,en línea,,16
87,1981,Secundaria,Casado,1,0,2021-08-26,0,27733,43,5/2/2022,0,7,5,26,2,17,57,44434,en línea,,5
8659,1952,Posgrado,Unión de hecho,0,1,2022-01-21,0,69805,72,16/12/2022,750,71,174,13,10,20,1038,44582,en línea,,17
6262,1962,Posgrado,Soltero,0,0,2021-04-10,0,72217,62,14/6/2022,816,42,450,55,56,154,1573,44296,en línea,,11
6147,1971,Grado o superior,Divorciado,1,0,2020-10-18,0,25818,53,29/3/2021,5,2,8,2,2,9,28,44122,tienda,,2
8832,1976,Posgrado,Unión de hecho,1,0,2020-09-12,0,37509,48,9/12/2021,37,5,56,12,8,5,123,44086,en línea,,7
10067,1976,Secundaria,Unión de hecho,1,1,2021-08-10,0,25176,48,5/6/2022,4,0,4,0,0,5,13,44418,en línea,,3
7532,1980,Grado o superior,Casado,0,1,2020-08-30,0,43586,44,15/5/2022,99,2,11,4,0,16,132,44073,en línea,,7
4915,1956,Secundaria,Casado,0,1,2020-08-03,0,53230,68,28/6/2022,176,72,98,136,21,229,732,44046,en línea,,17
2115,1957,Grado o superior,Unión de hecho,1,1,2022-06-20,0,50116,67,22/11/2022,54,0,10,0,0,2,66,44732,en línea,,5
2088,1972,Grado o superior,Unión de hecho,0,0,2021-10-04,0,84906,52,11/9/2022,997,15,414,99,30,76,1631,44473,en línea,,17
2493,1966,Grado o superior,Casado,0,1,2021-08-02,0,61286,58,28/9/2022,356,0,107,19,9,117,608,44410,en línea,,15
6292,1986,Posgrado,Casado,0,0,2021-03-30,1,82333,38,29/12/2022,1311,0,359,46,89,17,1822,44285,en línea,,14
1631,1965,Posgrado,Unión de hecho,0,0,2020-09-03,1,65220,59,6/5/2022,890,63,292,0,25,12,1282,44077,en línea,,15
10104,1974,Grado o superior,Unión de hecho,2,1,2021-11-03,0,33590,50,5/6/2022,4,0,2,0,0,2,8,44503,en línea,,3
3006,1976,Grado o superior,Divorciado,1,0,2021-04-22,0,30992,48,28/7/2022,17,0,14,7,3,2,43,44308,en línea,,4
3919,1976,Posgrado,Soltero,0,0,2021-03-11,1,72309,48,30/4/2022,960,0,883,50,38,0,1931,44266,en línea,,13
11181,1949,Posgrado,Casado,0,0,2021-08-29,0,156924,75,,2,1,2,1,1,1,8,,,,0
642,1980,Secundaria,Casado,1,0,2020-08-14,0,16005,44,8/7/2021,1,3,2,20,30,47,103,44057,en línea,,4
4369,1957,Posgrado,Otros,0,0,2022-01-10,0,65487,67,12/11/2022,240,67,500,199,0,163,1169,44571,en línea,,9
10127,1965,Grado o superior,Casado,0,1,2022-04-06,0,58692,59,26/12/2022,301,11,61,4,7,11,395,44657,en línea,,12
271,1969,Grado o superior,Viuda/Viudo,1,1,2021-10-02,0,40590,55,29/5/2022,154,0,50,6,11,37,258,44471,en línea,,6
4973,1970,Grado o superior,Soltero,1,0,2022-05-11,0,20587,54,16/11/2022,2,3,6,4,1,9,25,44692,en línea,,3
2948,1954,Posgrado,Divorciado,0,1,2022-03-01,0,62637,70,1/12/2022,104,12,48,4,12,5,185,44621,en línea,,7
2715,1966,Posgrado,Divorciado,1,1,2020-08-06,1,29435,58,23/7/2022,70,3,37,4,2,64,180,44049,en línea,,5
10432,1974,Grado o superior,Divorciado,1,0,2022-01-30,0,19346,50,21/8/2022,2,0,9,3,6,2,22,44591,en línea,,4
9216,1971,Grado o superior,Casado,1,1,2022-01-23,0,35788,53,19/11/2022,23,2,11,3,1,4,44,44584,en línea,,5
7124,1968,Grado o superior,Divorciado,1,1,2021-02-01,0,36997,56,20/11/2021,43,4,12,8,0,27,94,44228,en línea,,6
9727,1957,Grado o superior,Casado,0,0,2022-02-28,0,23539,67,20/11/2022,4,24,11,16,1,25,81,44620,en línea,,6
5136,1973,Grado o superior,Soltero,0,1,2022-01-17,0,65333,51,9/12/2022,654,7,92,0,15,30,798,44578,en línea,,17
9790,1957,Grado o superior,Soltero,0,0,2021-11-23,1,78499,67,1/12/2022,912,72,170,47,36,97,1334,44523,en línea,,15
1818,1971,Posgrado,Unión de hecho,1,0,2022-03-25,0,29732,53,30/3/2022,25,0,8,0,1,4,38,44645,en línea,,4
1100,1960,Posgrado,Unión de hecho,1,2,2022-03-24,0,41275,64,31/10/2022,24,4,22,0,2,9,61,44644,en línea,,6
7873,1973,Posgrado,Unión de hecho,1,1,2021-07-06,0,63516,51,27/10/2022,141,11,114,15,14,5,300,44383,en línea,,11
10609,1962,Posgrado,Casado,0,1,2021-10-12,0,42769,62,30/5/2022,71,0,13,3,1,0,88,44481,en línea,,5
6950,1958,Posgrado,Casado,1,1,2021-12-15,0,49572,66,15/12/2022,35,1,16,0,1,1,54,44545,en línea,,5
7233,1972,Grado o superior,Casado,0,0,2020-09-17,0,69209,52,17/10/2021,496,32,849,229,48,128,1782,44091,en línea,,11
9481,1976,Grado o superior,Casado,1,0,2022-01-28,0,17148,48,2/7/2022,9,9,11,13,10,16,68,44589,en línea,,6
7699,1969,Grado o superior,Viuda/Viudo,1,1,2021-10-02,0,40590,55,10/12/2022,154,0,50,6,11,37,258,44471,en línea,,6
2711,1976,Posgrado,Unión de hecho,1,0,2021-06-27,0,30560,48,10/8/2021,9,1,5,4,5,7,31,44374,en línea,,4
8933,1983,Secundaria,Casado,1,0,2022-05-12,0,32146,41,19/8/2022,26,3,23,4,7,3,66,44693,en línea,,6
8726,1964,Secundaria,Divorciado,1,1,2022-04-29,0,41713,60,22/10/2022,77,8,44,10,10,25,174,44680,en línea,,7
1515,1975,Posgrado,Unión de hecho,0,1,2022-01-22,0,34176,49,30/12/2022,11,2,7,4,2,2,28,44583,en línea,,4
5186,1955,Posgrado,Casado,0,1,2022-03-12,0,58482,69,27/11/2022,576,7,115,19,7,7,731,44632,en línea,,16
10157,1965,Grado o superior,Soltero,0,1,2022-01-25,0,59686,59,14/12/2022,89,15,89,34,42,5,274,44586,en línea,,10
5667,1964,Posgrado,Casado,0,1,2020-10-11,1,60896,60,30/1/2022,1013,30,399,60,46,153,1701,44115,en línea,,13
902,1980,Grado o superior,Unión de hecho,1,0,2022-03-04,0,62994,44,28/12/2022,224,12,48,4,12,12,312,44624,en línea,,10
977,1957,Grado o superior,Unión de hecho,0,1,2021-08-01,0,47320,67,16/6/2022,200,19,111,50,15,19,414,44409,en línea,,13
7313,1949,Secundaria,Viuda/Viudo,0,0,2021-06-03,0,74859,75,13/8/2022,570,73,614,133,102,73,1565,44350,en línea,,17
7600,1992,Secundaria,Soltero,1,0,2021-10-28,0,15253,32,14/6/2022,1,3,3,8,1,13,29,44497,en línea,,4
9706,1974,Posgrado,Soltero,1,0,2021-06-24,0,31560,50,30/9/2022,62,1,20,4,0,7,94,44371,en línea,,5
2429,1954,Grado o superior,Divorciado,0,1,2021-02-14,0,72071,70,19/8/2022,531,69,300,150,138,150,1338,44241,en línea,,13
3520,1990,Posgrado,Soltero,0,0,2021-03-27,1,91172,34,18/8/2022,162,28,818,0,28,56,1092,44282,en línea,,11
10394,1984,Grado o superior,Casado,0,0,2021-12-23,0,90000,40,26/10/2022,675,144,133,94,192,241,1479,44553,en línea,,9
4548,1981,Grado o superior,Soltero,1,1,2021-11-23,0,41967,43,17/7/2022,23,4,10,0,2,15,54,44523,en línea,,4
9362,1965,Grado o superior,Soltero,0,1,2022-03-05,0,69263,59,27/11/2022,492,5,32,13,5,21,568,44625,en línea,,16
3968,1970,Secundaria,Divorciado,0,0,2021-06-28,1,65706,54,11/3/2022,918,10,129,13,0,129,1199,44375,en línea,,23
4084,1975,Grado o superior,Unión de hecho,0,1,2022-01-17,0,60934,49,22/12/2022,224,155,155,192,93,54,873,44578,en línea,,17
6721,1951,Grado o superior,Casado,0,1,2021-07-29,0,71965,73,11/7/2022,572,19,286,50,38,248,1213,44406,en línea,,11
2829,1955,Grado o superior,Casado,0,1,2022-03-10,0,65210,69,26/12/2022,626,0,70,0,7,28,731,44630,en línea,,17
1772,1975,Posgrado,Casado,0,0,2021-01-11,1,79174,49,14/5/2022,1074,37,518,193,92,129,2043,44207,en línea,,12
1544,1967,Posgrado,Divorciado,0,0,2020-12-22,0,81380,57,8/8/2022,741,68,689,224,68,103,1893,44187,en línea,,14
492,1973,Posgrado,Otros,0,1,2020-10-18,0,48432,51,23/7/2022,322,3,50,4,3,42,424,44122,en línea,,13
4377,1971,Grado o superior,Casado,0,1,2021-01-07,0,52914,53,7/5/2022,254,10,44,30,10,227,575,44203,en línea,,10
4541,1955,Grado o superior,Unión de hecho,0,1,2021-10-24,0,38946,69,23/8/2022,116,6,82,6,6,41,257,44493,en línea,,9
1321,1974,Grado o superior,Casado,1,0,2021-11-04,0,26067,50,15/12/2022,22,2,18,0,2,12,56,44504,en línea,,6
8858,1972,Posgrado,Casado,0,1,2021-03-07,0,44325,52,10/5/2022,516,0,21,0,0,5,542,44262,en línea,,15
3266,1964,Grado o superior,Casado,0,0,2022-04-23,0,42523,60,29/10/2022,14,36,11,3,26,35,125,44674,en línea,,5
11187,1978,Secundaria,Soltero,1,0,2021-05-20,0,26487,46,22/4/2022,2,8,10,12,14,23,69,44336,en línea,,5
8207,1957,Secundaria,Casado,0,1,2022-03-18,0,53233,67,19/10/2022,28,0,9,3,0,0,40,44638,en línea,,4
9723,1960,Grado o superior,Casado,0,1,2021-01-10,0,67716,64,7/7/2022,530,142,217,62,9,56,1016,44206,en línea,,20
2666,1972,Posgrado,Casado,0,1,2022-02-06,0,76234,52,27/12/2022,519,50,167,130,0,41,907,44598,en línea,,19
5721,1956,Posgrado,Casado,0,0,2022-05-11,0,84117,68,20/10/2022,611,76,749,59,45,26,1566,44692,en línea,,13
10652,1957,Posgrado,Unión de hecho,0,0,2022-01-10,0,65487,67,5/11/2022,240,67,500,199,0,163,1169,44571,en línea,,9
1646,1972,Secundaria,Casado,1,0,2022-03-16,0,25224,52,18/11/2022,4,9,12,11,2,8,46,44636,en línea,,4
4418,1983,Posgrado,Soltero,0,0,2021-02-25,1,89616,41,28/9/2022,671,47,655,145,111,15,1644,44252,en línea,,19
2656,1971,Grado o superior,Divorciado,1,1,2021-02-21,0,40851,53,12/3/2021,23,1,7,0,4,24,59,44248,en línea,,3
7990,1947,Grado o superior,Casado,0,0,2020-08-02,0,27469,77,5/6/2022,9,1,2,3,2,0,17,44045,tienda,,3
8722,1957,Secundaria,Casado,0,0,2020-11-06,1,82347,67,19/4/2022,556,54,845,202,133,63,1853,44141,en línea,,17
7118,1957,Grado o superior,Casado,0,1,2020-08-01,1,73803,67,22/5/2022,833,80,363,52,26,174,1528,44044,en línea,,15
2980,1952,Posgrado,Soltero,1,1,2021-03-22,0,8820,72,10/9/2022,12,0,13,4,2,4,35,44277,en línea,,6
1839,1974,Grado o superior,Soltero,0,0,2022-04-21,0,43322,50,19/12/2022,56,7,48,10,2,18,141,44672,en línea,,7
10722,1973,Grado o superior,Unión de hecho,0,1,2021-08-21,0,55593,51,30/11/2022,293,8,124,11,4,106,546,44429,en línea,,9
2632,1954,Grado o superior,Casado,1,1,2021-06-18,1,50501,70,8/5/2022,297,0,38,13,0,152,500,44365,en línea,,9
9014,1975,Grado o superior,Casado,1,1,2022-06-26,0,37085,49,28/9/2022,39,1,16,2,0,3,61,44738,en línea,,6
7620,1990,Secundaria,Soltero,1,0,2021-08-05,0,16185,34,25/7/2022,5,11,16,21,8,45,106,44413,en línea,,4
10968,1969,Grado o superior,Soltero,0,1,2020-11-23,0,57731,55,5/2/2022,266,21,300,65,8,44,704,44158,en línea,,14
11133,1973,Posgrado,Otros,0,1,2020-10-18,1,48432,51,31/10/2022,322,3,50,4,3,42,424,44122,en línea,,13
2736,1978,Grado o superior,Casado,0,1,2021-01-02,0,73807,46,6/4/2022,366,124,156,71,78,54,849,44198,en línea,,16
1876,1990,Grado o superior,Casado,0,0,2021-02-16,0,18929,34,31/8/2022,32,0,8,23,4,18,85,44243,en línea,,5
5959,1968,Grado o superior,Soltero,1,1,2020-10-15,0,35893,56,26/12/2021,158,0,23,0,0,18,199,44119,en línea,,8
1092,1980,Grado o superior,Casado,0,1,2020-08-11,0,61014,44,3/9/2022,269,129,495,182,43,29,1147,44054,en línea,,13
4333,1954,Grado o superior,Unión de hecho,1,1,2022-03-23,0,32144,70,8/6/2022,41,0,10,0,0,3,54,44643,en línea,,5
3850,1963,Secundaria,Unión de hecho,0,1,2020-12-07,0,14918,61,27/4/2022,3,3,3,15,4,15,43,44172,en línea,,4
6168,1963,Grado o superior,Divorciado,1,1,2021-07-15,0,45146,61,24/3/2022,33,0,5,0,0,15,53,44392,en línea,,3
